x_cm,phi_g1,phi_g2,phi_g3,phi_g4
2.310000000000000000e+02,3.664018414697579193e+10,1.796698958340760040e+10,1.474283502852954292e+10,1.357428331144584198e+11
2.315000000000000000e+02,3.383217588064131165e+10,1.662408177726206398e+10,1.368814238646101379e+10,1.287255729781462860e+11
2.320000000000000000e+02,3.116596536817810440e+10,1.534271433288062668e+10,1.267342817340346527e+10,1.215541576690908356e+11
2.325000000000000000e+02,2.863037796142621994e+10,1.411858986297684097e+10,1.169656415401213837e+10,1.142574409602480316e+11
2.330000000000000000e+02,2.621478648109035873e+10,1.294751509742959023e+10,1.075533632115110397e+10,1.068603130886894531e+11
2.335000000000000000e+02,2.390906667600193787e+10,1.182540133338609886e+10,9.847465818269857407e+09,9.938406180825395203e+10
2.340000000000000000e+02,2.170355479025603485e+10,1.074826305869606590e+10,8.970626168452400208e+09,9.184671214114537048e+10
2.345000000000000000e+02,1.958900706038345337e+10,9.712215046000650406e+09,8.122457298733011246e+09,8.426334594628160095e+10
2.350000000000000000e+02,1.755656097279115677e+10,8.713468170653821945e+09,7.300576790647179604e+09,7.664640253077326965e+10
2.355000000000000000e+02,1.559769811911372948e+10,7.748324167653588295e+09,6.502588737203619003e+09,6.900596161384901428e+10
2.360000000000000000e+02,1.370420849377029228e+10,6.813169510208660126e+09,5.726090541913533211e+09,6.135001001462873840e+10
2.365000000000000000e+02,1.186815608410864067e+10,5.904468564634255409e+09,4.968677956638978958e+09,5.368469348039502716e+10
2.370000000000000000e+02,1.008184560890830040e+10,5.018756152505855560e+09,4.227948621191182137e+09,4.601455510394790649e+10
2.375000000000000000e+02,8.337790265841916084e+09,4.152629630834208012e+09,3.501504338479568958e+09,3.834276179999123383e+10
2.380000000000000000e+02,6.628680352715873718e+09,3.302740584061289310e+09,2.786952294036466599e+09,3.067132032425021362e+10
2.385000000000000000e+02,4.947352630970563889e+09,2.465786207538650513e+09,2.081905407699119091e+09,2.300128432650411606e+10
2.390000000000000000e+02,3.286760303046086311e+09,1.638500450558691740e+09,1.383981987693969250e+09,1.533295393255178642e+10
2.395000000000000000e+02,1.639943477771140337e+09,8.176449776956489086e+08,6.908048431563690901e+08,7.666069350957681656e+09
2.400000000000000000e+02,-3.165767567733825658e-04,-5.423053405027577773e-06,-1.795911904325299971e-05,-0.000000000000000000e+00
