x_cm,phi_g1,phi_g2,phi_g3,phi_g4
2.315000000000000000e+02,3.309047701400449707e+12,1.618944394620461914e+12,1.329944584124604980e+12,1.263284545967637109e+13
2.320000000000000000e+02,3.048271752527386230e+12,1.494542697038556152e+12,1.231705451347703125e+12,1.192495892182449805e+13
2.325000000000000000e+02,2.800271750706234863e+12,1.375622628402421387e+12,1.137068773134215576e+12,1.120571115684461133e+13
2.330000000000000000e+02,2.564008275849359375e+12,1.261789607435110840e+12,1.045827515527640991e+12,1.047742285571048047e+13
2.335000000000000000e+02,2.338491098118307129e+12,1.152657326053002930e+12,9.577677738590599365e+11,9.742075321314587891e+12
2.340000000000000000e+02,2.122775027662601318e+12,1.047847876240395508e+12,8.726704424607050781e+11,9.001342236136091797e+12
2.345000000000000000e+02,1.915955953130582275e+12,9.469916947884182129e+11,7.903125890093648682e+11,8.256619584235183594e+12
2.350000000000000000e+02,1.717167052348884277e+12,8.497273550635810547e+11,7.104685712094509277e+11,7.509053837442399414e+12
2.355000000000000000e+02,1.525575159288662842e+12,7.557012307157960205e+11,6.329109294995270996e+11,6.759568523510279297e+12
2.360000000000000000e+02,1.340377272091802246e+12,6.645670525804635010e+11,5.574110858745794678e+11,6.008889300057466797e+12
2.365000000000000000e+02,1.160797187521505127e+12,5.759853768988465576e+11,4.837398757318535156e+11,5.257567662695744141e+12
2.370000000000000000e+02,9.860822477315216064e+11,4.896229803108992920e+11,4.116679368442305298e+11,4.506003419076344727e+12
2.375000000000000000e+02,8.155001857190518799e+11,4.051521948094058228e+11,3.409659771168417969e+11,3.754466062974283691e+12
2.380000000000000000e+02,6.483360562399698486e+11,3.222501939366923218e+11,2.714049406667749939e+11,3.003115184160749512e+12
2.385000000000000000e+02,4.838892393231614990e+11,2.405982399154223328e+11,2.027560899613735352e+11,2.252020050876579102e+12
2.390000000000000000e+02,3.214705038250967407e+11,1.598809000997265930e+11,1.347910202391296692e+11,1.501178502366630615e+12
2.395000000000000000e+02,1.603991187173685608e+11,7.978524008480165100e+10,6.728162120243904114e+10,7.505352892913460693e+11
2.400000000000000000e+02,5.015451639433036719e-05,2.993886875051043065e-05,2.307933050945403070e-05,0.000000000000000000e+00
